11659752|2023-02-18T05:26:04|38.073|37.1651|5.16|us|NEIC PDE|us|us6000jpun|Mwr|4.0|us|TURKEY
11659300|2023-02-17T19:10:38|38.1344|38.151|10.032|us|NEIC PDE|us|us6000jpr3|Mwr|3.9|us|TURKEY
11659117|2023-02-17T15:34:38|38.6273|39.642|10.0|us|NEIC PDE|us|us6000jppv|Mwr|4.4|us|TURKEY
11659324|2023-02-17T14:58:56|37.9375|36.3279|6.44|us|NEIC PDE|us|us6000jpnr|Mwr|4.4|us|TURKEY
11658920|2023-02-17T00:35:58|39.1868|40.1479|10.0|us|NEIC PDE|us|us6000jphu|Mwr|4.6|us|TURKEY
11662103|2023-02-16T23:53:24|37.8609|37.952|10.0|us|NEIC PDE|us|us6000jpha|mb|4.1|us|TURKEY
11658749|2023-02-16T19:47:49|36.1766|35.7967|10.0|us|NEIC PDE|us|us6000jpff|Mww|5.2|us|TURKEY
11658676|2023-02-16T16:38:32|37.9197|37.5097|10.0|us|NEIC PDE|us|us6000jpee|mb|4.1|us|TURKEY
11658632|2023-02-16T14:45:42|38.1997|37.8377|10.0|us|NEIC PDE|us|us6000jpdx|Mwr|4.6|us|TURKEY
11658587|2023-02-16T11:16:23|35.9643|35.7882|10.0|us|NEIC PDE|us|us6000jpd5|Mww|4.8|us|JORDAN - SYRIA REGION
11658531|2023-02-16T05:18:56|38.0841|38.5102|15.423|us|NEIC PDE|us|us6000jpaw|mb|4.3|us|TURKEY
11658408|2023-02-15T23:43:38|37.3595|36.8701|13.697|us|NEIC PDE|us|us6000jp9e|mb|3.9|us|TURKEY
11658349|2023-02-15T22:25:57|38.0487|36.6395|6.273|us|NEIC PDE|us|us6000jp8t|mb|4.2|us|TURKEY
11658021|2023-02-15T07:36:30|37.9606|36.4923|10.0|us|NEIC PDE|us|us6000jp25|Mwr|4.4|us|TURKEY
11658011|2023-02-15T06:25:30|38.0945|36.7069|10.0|us|NEIC PDE|us|us6000jp1e|mb|4.3|us|TURKEY
11657911|2023-02-15T00:06:02|36.7937|36.5503|10.0|us|NEIC PDE|us|us6000jp0a|mb|4.2|us|JORDAN - SYRIA REGION
11657897|2023-02-14T23:14:01|38.5302|37.4908|5.0|us|NEIC PDE|us|us6000jnzr|Mwr|4.5|us|TURKEY
11657715|2023-02-14T15:50:40|38.0868|37.1649|19.431|us|NEIC PDE|us|us6000jnxk|mb|4.4|us|TURKEY
11657703|2023-02-14T13:44:03|35.3775|35.3986|10.0|us|NEIC PDE|us|us6000jnr1|mb|4.4|us|JORDAN - SYRIA REGION
11660583|2023-02-14T13:13:07|37.8316|37.9533|12.979|us|NEIC PDE|us|us6000jnqy|mb|4.0|us|TURKEY
11657739|2023-02-14T11:54:14|36.0301|36.1183|26.181|us|NEIC PDE|us|us6000jnqt|mb|4.4|us|JORDAN - SYRIA REGION
